 2.60614E-15 3.24811E-24 2.94386E-11 1.19298E-11 8.67136E-06 1.96894E-12 1.27320E-11 5.27771E-11
 5.35650E-06 3.99992E-19 4.67598E-07 9.97701E-07 9.54591E-09 1.75720E-12 2.60407E-13 1.64754E-07
 1.07354E-09 2.89454E-09 8.27875E-13 1.06278E-08 4.19477E-10 7.99353E-13 6.03787E-11 2.94765E-15
 1.19909E-10 6.60722E-12 6.37468E-15 1.14605E-11 1.42688E-10 1.89574E-10 3.71480E-23 2.60103E-29
 2.11234E-20 2.41617E-14 6.18469E-15 3.12980E-25 3.50711E-11 1.95229E-11 8.79680E-06 2.85394E-12
 1.80932E-11 8.03995E-11 6.06236E-06 7.67101E-19 4.54775E-07 9.41306E-07 9.67491E-09 2.18484E-12
 3.23506E-13 1.50524E-07 1.28446E-09 3.51614E-09 1.04346E-12 1.08883E-08 4.45887E-10 9.99159E-13
 6.78988E-11 3.34805E-15 1.02485E-10 1.00840E-11 8.67826E-15 1.50518E-11 1.36352E-10 2.06262E-10
 3.33322E-24 3.35977E-30 1.88400E-20 1.28248E-14 1.75217E-14 2.93489E-26 4.10971E-11 3.14552E-11
 8.92312E-06 4.12737E-12 2.49184E-11 1.14333E-10 6.74771E-06 1.51108E-18 4.41001E-07 8.85015E-07
 9.80056E-09 2.54769E-12 3.90032E-13 1.36331E-07 1.56749E-09 4.27251E-09 1.33981E-12 1.08722E-08
 4.55814E-10 1.21554E-12 7.29672E-11 3.63498E-15 8.67497E-11 1.45879E-11 1.19902E-14 1.92967E-11
 1.31877E-10 2.17720E-10 2.64718E-25 6.94007E-31 1.67267E-20 6.94432E-15 2.34021E-14 4.35882E-27
 4.72101E-11 4.98289E-11 9.04996E-06 5.94524E-12 3.32061E-11 1.51498E-10 7.37710E-06 3.06020E-18
 4.26274E-07 8.29016E-07 9.89771E-09 2.79445E-12 4.57221E-13 1.22320E-07 1.94011E-09 5.14927E-09
 1.74221E-12 1.05679E-08 4.45139E-10 1.43064E-12 7.39325E-11 3.86761E-15 7.26840E-11 2.01804E-11
 1.69075E-14 2.43773E-11 1.29890E-10 2.23095E-10 1.84936E-26 4.70450E-31 1.50887E-20 3.91003E-15
 2.64364E-14 2.11178E-27 5.30772E-11 7.76993E-11 9.17809E-06 8.51238E-12 4.28614E-11 1.87608E-10
 7.91879E-06 6.37425E-18 4.10465E-07 7.72988E-07 9.95352E-09 2.90699E-12 5.23883E-13 1.08526E-07
 2.41758E-09 6.10947E-09 2.27230E-12 9.99080E-09 4.13649E-10 1.62562E-12 7.00051E-11 4.10103E-15
 6.01336E-11 2.69458E-11 2.43765E-14 3.06140E-11 1.30783E-10 2.21741E-10 1.13334E-27 5.41665E-31
 1.42638E-20 2.36627E-15 2.79801E-14 1.73090E-27 5.83909E-11 1.19397E-10 9.30630E-06 1.20843E-11
 5.36526E-11 2.17820E-10 8.33995E-06 1.36124E-17 3.93695E-07 7.17461E-07 9.96555E-09 2.89632E-12
 5.90450E-13 9.52097E-08 3.00987E-09 7.08202E-09 2.94052E-12 9.17711E-09 3.64524E-10 1.77983E-12
 6.14763E-11 4.36674E-15 4.91285E-11 3.49284E-11 3.58786E-14 3.84281E-11 1.34803E-10 2.12918E-10
 7.47952E-29 7.21672E-31 1.49649E-20 1.63435E-15 2.87121E-14 1.63065E-27 6.29512E-11 1.81233E-10
 9.43285E-06 1.69636E-11 6.52718E-11 2.38389E-10 8.61983E-06 2.96360E-17 3.76198E-07 6.63179E-07
 9.94152E-09 2.79459E-12 6.59028E-13 8.26672E-08 3.71837E-09 7.97782E-09 3.73496E-12 8.18536E-09
 3.04511E-10 1.87994E-12 4.99926E-11 4.64885E-15 3.96855E-11 4.40338E-11 5.35874E-14 4.82628E-11
 1.41872E-10 1.96334E-10 2.26184E-29 1.10893E-30 1.82680E-20 1.35522E-15 2.89912E-14 1.75829E-27
 6.66194E-11 2.72654E-10 9.55780E-06 2.34970E-11 7.73910E-11 2.47673E-10 8.75492E-06 6.53637E-17
 3.57992E-07 6.10082E-07 9.89162E-09 2.63524E-12 7.31850E-13 7.09821E-08 4.53607E-09 8.71363E-09
 4.61691E-12 7.08559E-09 2.41709E-10 1.92377E-12 3.78104E-11 4.87543E-15 3.16446E-11 5.38861E-11
 8.04692E-14 6.04430E-11 1.51501E-10 1.72686E-10 2.84405E-29 1.94329E-30 2.56419E-20 1.33782E-15
 2.90086E-14 2.14477E-27 6.92320E-11 4.07202E-10 9.68033E-06 3.20884E-11 8.95997E-11 2.45929E-10
 8.76016E-06 1.44878E-16 3.39240E-07 5.58482E-07 9.82215E-09 2.44102E-12 8.09350E-13 6.02873E-08
 5.44761E-09 9.20629E-09 5.53852E-12 5.95745E-09 1.82756E-10 1.90828E-12 2.66869E-11 4.98462E-15
 2.48955E-11 6.37456E-11 1.20198E-13 7.49543E-11 1.62572E-10 1.43953E-10 4.32560E-29 3.67187E-30
 3.92054E-20 1.48633E-15 2.88601E-14 2.80002E-27 7.07977E-11 6.05193E-10 9.79884E-06 4.32353E-11
 1.01659E-10 2.35378E-10 8.65937E-06 3.21300E-16 3.20255E-07 5.08998E-07 9.73955E-09 2.23548E-12
 8.93727E-13 5.07266E-08 6.42691E-09 9.39986E-09 6.44146E-12 4.87242E-09 1.32107E-10 1.83979E-12
 1.76715E-11 4.90182E-15 1.93436E-11 7.26576E-11 1.76820E-13 9.13680E-11 1.73611E-10 1.13084E-10
 6.70930E-29 7.06728E-30 6.16263E-20 1.75107E-15 2.85953E-14 3.69677E-27 7.14232E-11 8.97204E-10
 9.91180E-06 5.75922E-11 1.13452E-10 2.18841E-10 8.47467E-06 7.11865E-16 3.01383E-07 4.62210E-07
 9.65009E-09 2.03413E-12 9.87839E-13 4.23731E-08 7.44480E-09 9.27332E-09 7.27636E-12 3.88336E-09
 9.15829E-11 1.72826E-12 1.10291E-11 4.58400E-15 1.48650E-11 7.96289E-11 2.54677E-13 1.08828E-10
 1.83277E-10 8.33884E-11 1.02443E-28 1.33849E-29 9.60336E-20 2.10504E-15 2.82413E-14 4.76641E-27
 7.13491E-11 1.33039E-09 1.00175E-05 7.60652E-11 1.25016E-10 1.99004E-10 8.21799E-06 1.57815E-15
 2.83041E-07 4.18768E-07 9.56065E-09 1.84804E-12 1.09699E-12 3.52542E-08 8.47307E-09 8.84015E-09
 8.00735E-12 3.02152E-09 6.10159E-11 1.58569E-12 6.50705E-12 4.03243E-15 1.13316E-11 8.38812E-11
 3.59003E-13 1.26208E-10 1.90894E-10 5.75689E-11 1.51985E-28 2.45809E-29 1.45541E-19 2.53086E-15
 2.78154E-14 5.90473E-27 7.06812E-11 1.97641E-09 1.01156E-05 9.99121E-11 1.36414E-10 1.77976E-10
 7.89514E-06 3.50578E-15 2.65418E-07 3.78706E-07 9.47339E-09 1.67845E-12 1.22435E-12 2.92544E-08
 9.49137E-09 8.13349E-09 8.63185E-12 2.29645E-09 3.90823E-11 1.41893E-12 3.62244E-12 3.33543E-15
 8.57151E-12 8.50848E-11 4.97742E-13 1.42297E-10 1.96617E-10 3.71768E-11 2.18852E-28 4.36768E-29
 2.13658E-19 3.02107E-15 2.73251E-14 6.99970E-27 6.95078E-11 2.94619E-09 1.02062E-05 1.30697E-10
 1.47881E-10 1.57541E-10 7.50529E-06 7.81170E-15 2.48655E-07 3.41945E-07 9.39277E-09 1.52743E-12
 1.37347E-12 2.42311E-08 1.04789E-08 7.20593E-09 9.14230E-12 1.70090E-09 2.40668E-11 1.23519E-12
 1.89303E-12 2.59217E-15 6.43225E-12 8.33282E-11 6.83803E-13 1.55909E-10 2.01483E-10 2.24099E-11
 3.07876E-28 7.54325E-29 3.04110E-19 3.57527E-15 2.67709E-14 7.95925E-27 6.79216E-11 4.40804E-09
 1.02886E-05 1.69887E-10 1.59852E-10 1.39240E-10 7.05206E-06 1.74065E-14 2.33027E-07 3.08694E-07
 9.33056E-09 1.39994E-12 1.54795E-12 2.00769E-08 1.14056E-08 6.13127E-09 9.49412E-12 1.22133E-09
 1.42771E-11 1.04316E-12 9.23237E-13 1.88604E-15 4.80140E-12 7.89620E-11 9.36364E-13 1.65815E-10
 2.07166E-10 1.25671E-11 4.27016E-28 1.27299E-28 4.20382E-19 4.19467E-15 2.61513E-14 8.72733E-27
 6.58301E-11 6.59579E-09 1.03627E-05 2.17990E-10 1.72846E-10 1.24173E-10 6.55300E-06 3.83479E-14
 2.18674E-07 2.78866E-07 9.30175E-09 1.29929E-12 1.74511E-12 1.66506E-08 1.22205E-08 4.99926E-09
 9.60082E-12 8.43493E-10 8.20345E-12 8.51472E-13 4.18187E-13 1.28796E-15 3.57087E-12 7.25709E-11
 1.27984E-12 1.70885E-10 2.15394E-10 6.54785E-12 5.89805E-28 2.10817E-28 5.67650E-19 4.88891E-15
 2.54570E-14 9.31738E-27 6.31506E-11 9.80456E-09 1.04289E-05 2.73759E-10 1.87351E-10 1.12714E-10
 6.02986E-06 8.22047E-14 2.05715E-07 2.52347E-07 9.32580E-09 1.22831E-12 1.95994E-12 1.38239E-08
 1.28550E-08 3.91033E-09 9.35246E-12 5.56223E-10 4.60305E-12 6.70482E-13 1.75892E-13 8.24992E-16
 2.65142E-12 6.47533E-11 1.73981E-12 1.70355E-10 2.27573E-10 3.17676E-12 8.16343E-28 3.42903E-28
 7.51923E-19 5.67005E-15 2.46756E-14 9.78841E-27 5.98161E-11 1.43406E-08 1.04864E-05 3.34352E-10
 2.03450E-10 1.04603E-10 5.51246E-06 1.68440E-13 1.94376E-07 2.29258E-07 9.42073E-09 1.18415E-12
 2.17966E-12 1.15127E-08 1.32584E-08 2.94845E-09 8.73954E-12 3.50617E-10 2.55102E-12 5.08574E-13
 6.94032E-14 5.05500E-16 1.97736E-12 5.62315E-11 2.33394E-12 1.64201E-10 2.44052E-10 1.45393E-12
 1.12678E-27 5.43940E-28 9.83921E-19 6.53724E-15 2.38082E-14 1.01856E-26 5.59541E-11 2.04813E-08
 1.05353E-05 3.96350E-10 2.20824E-10 9.90209E-11 5.01687E-06 3.26412E-13 1.84811E-07 2.09626E-07
 9.60441E-09 1.16152E-12 2.39387E-12 9.64215E-09 1.34185E-08 2.16197E-09 7.83867E-12 2.12875E-10
 1.40985E-12 3.72477E-13 2.61190E-14 3.00645E-16 1.49209E-12 4.75823E-11 3.06556E-12 1.53234E-10
 2.64238E-10 6.38441E-13 1.53437E-27 8.34199E-28 1.27609E-18 7.47766E-15 2.28675E-14 1.05304E-26
 5.17686E-11 2.84642E-08 1.05763E-05 4.56847E-10 2.38907E-10 9.49932E-11 4.54647E-06 5.97470E-13
 1.76942E-07 1.93062E-07 9.89705E-09 1.15415E-12 2.59906E-12 8.11978E-09 1.33531E-08 1.55718E-09
 6.76426E-12 1.25526E-10 7.80855E-13 2.64821E-13 9.51263E-15 1.73465E-16 1.14248E-12 3.92225E-11
 3.92165E-12 1.38831E-10 2.86860E-10 2.72777E-13 2.04051E-27 1.23035E-27 1.63936E-18 8.48271E-15
 2.18621E-14 1.08422E-26 4.73078E-11 3.83390E-08 1.06104E-05 5.14339E-10 2.57116E-10 9.22876E-11
 4.13102E-06 1.02929E-12 1.70653E-07 1.79168E-07 1.03195E-08 1.14980E-12 2.76151E-12 6.87143E-09
 1.31051E-08 1.10841E-09 5.71181E-12 7.29864E-11 4.38220E-13 1.83601E-13 3.45144E-15 1.03710E-16
 8.89232E-13 3.18860E-11 4.85791E-12 1.22933E-10 3.09568E-10 1.16663E-13 2.62462E-27 1.73244E-27
 2.12412E-18 9.53840E-15 2.08059E-14 1.12009E-26 4.30058E-11 5.03348E-08 1.06380E-05 5.68331E-10
 2.75202E-10 9.01041E-11 3.74898E-06 1.69288E-12 1.65873E-07 1.67722E-07 1.09160E-08 1.14974E-12
 2.90420E-12 5.85485E-09 1.27293E-08 7.86392E-10 4.71530E-12 4.21249E-11 2.48462E-13 1.25223E-13
 1.25063E-15 6.13803E-17 7.06506E-13 2.54496E-11 5.84650E-12 1.06638E-10 3.31561E-10 4.98798E-14
 3.25474E-27 2.33479E-27 2.73513E-18 1.06162E-14 1.97275E-14 1.16381E-26 3.89637E-11 6.45302E-08
 1.06602E-05 6.19084E-10 2.93015E-10 8.83210E-11 3.40491E-06 2.67276E-12 1.62436E-07 1.58347E-07
 1.17391E-08 1.14959E-12 3.01926E-12 5.02287E-09 1.22685E-08 5.58152E-10 3.83840E-12 2.43065E-11
 1.42696E-13 8.44485E-14 4.57008E-16 3.65345E-17 5.73348E-13 2.00612E-11 6.84336E-12 9.10319E-11
 3.51720E-10 2.15307E-14 3.89296E-27 3.01820E-27 3.51638E-18 1.16976E-14 1.86453E-14 1.22895E-26
 3.52510E-11 8.10293E-08 1.06778E-05 6.67514E-10 3.10700E-10 8.69327E-11 3.09791E-06 4.07933E-12
 1.60164E-07 1.50662E-07 1.28620E-08 1.14719E-12 3.10402E-12 4.33518E-09 1.17521E-08 3.97038E-10
 3.09860E-12 1.40786E-11 8.30540E-14 5.65468E-14 1.69107E-16 2.19719E-17 4.74683E-13 1.56959E-11
 7.81431E-12 7.67782E-11 3.69478E-10 9.42860E-15 4.51152E-27 3.76315E-27 4.52552E-18 1.27708E-14
 1.75711E-14 1.33427E-26 3.19210E-11 1.00093E-07 1.06915E-05 7.14884E-10 3.28623E-10 8.58542E-11
 2.81773E-06 6.07735E-12 1.58913E-07 1.44410E-07 1.43722E-08 1.14344E-12 3.17135E-12 3.76609E-09
 1.12058E-08 2.83677E-10 2.48193E-12 8.20249E-12 4.88709E-14 3.77052E-14 6.31636E-17 1.30720E-17
 4.00878E-13 1.21902E-11 8.74704E-12 6.40985E-11 3.84810E-10 4.17360E-15 5.09120E-27 4.55512E-27
 5.79505E-18 1.38171E-14 1.65235E-14 1.49573E-26 2.89620E-11 1.21718E-07 1.07020E-05 7.62815E-10
 3.47310E-10 8.54170E-11 2.56790E-06 8.85854E-12 1.58546E-07 1.39353E-07 1.63728E-08 1.13583E-12
 3.20740E-12 3.29397E-09 1.06473E-08 2.03557E-10 1.98786E-12 4.82817E-12 2.91702E-14 2.51082E-14
